accuracy,precision_macro,recall_macro,f1_macro,strategy,model,model_type
0.97008547008547,0.9702184235517568,0.97008547008547,0.9699131386145816,label_tertiles,saved_keras,Keras
0.9658119658119658,0.965901934322987,0.9658119658119658,0.9657522505623772,label_weighted,saved_keras,Keras
0.9743589743589745,0.9817966903073286,0.8557865892972276,0.9020838313809864,label_kmeans,saved_keras,Keras
