Response_time_ms,Load_time_ms,DOM_Content_Loaded_Time_ms,First_byte_TTFB_ms,Total_links,No_of_requests,Byte_in_bytes,Page_size_MB,Largest_contentful_paint_LCP_ms,Cumulative_Layout_Shift_CLS,First_Contentful_Paint_FCP_ms,Time_to_interactive_TTI_ms,Speed_Index_ms,Interaction_to_Next_Paint_INP_ms,Design_optimization_score,JavaScript_Execution_Time_ms,Main_Thread_Work_CPU_ms,CSS_Blocking_Time_ms,Broken_link_count,Start_render_time_ms,Document_complete_time_ms,composite_score
-0.09731786990451503,-0.8917207538793366,-0.7109284466546137,-0.19525207231903519,-0.452356544749079,-0.43764879576382537,-0.4494096318081697,-0.3994723552007166,0.17936205961703522,-0.2580054766203943,0.36531941506840765,-0.33625390141690015,0.562119453444938,-0.3105627926076247,-0.5726015109994709,0.17584012984845246,0.18707788511448553,0.11288477173518938,-0.5014350965780271,-0.20277189195524548,-0.6831021909567682,0.33491687042983714
-0.03354139696975774,-0.3563379943613025,-0.11600068702103475,-0.17975279587241622,-0.3914188130304742,-0.38219519396378937,0.11989448276565406,-0.37618101664764053,0.3571206169319139,-0.2580054765371344,0.19261145646676492,-0.3666600931765303,0.3635962946066363,-0.3105627926076247,-0.5725400258845811,-0.04809038731276365,-0.3072924320258791,0.03913575700837531,-0.5005482622671187,-0.294734714232067,-0.098718261167711,0.1866389750720045
-0.19801756401202653,-0.9590785662420976,-0.7603656318813724,-0.21075134876565416,-0.452356544749079,-0.43995936250549356,-0.4527480548850818,-0.3996037733435942,-0.2677242259904456,-0.25800547051684325,0.3744689389866102,0.21522979813723742,0.7923703762023507,-0.3105627926076247,-0.5724785407696913,2.2208211953735137,1.0733631209326322,0.03913575700837531,-0.5014350965780271,-0.19789999115333773,-0.7566249602106374,0.49181411113426116
-0.14095440401777,-0.9150847183151283,-0.70117553256226,-0.2813591636891406,-0.452356544749079,-0.43995936250549356,-0.4527475867943531,-0.3996037733435942,-0.05284554453616239,-0.2580054113085676,0.43926919697497485,-0.3844625798922332,0.06666606252861278,-0.3105627926076247,-0.5730319068036998,0.18664104305344478,-0.005546744459751936,0.7578174307220266,-0.5014350965780271,-0.16339541674272065,-0.7086045537237929,0.05292078000590465
-0.05200300755613485,-0.577549998061883,-0.4200225607964759,-0.1720031576491067,-0.452356544749079,-0.4384189846777148,-0.45255496745950324,-0.39959366425568055,-0.27034708885262687,-0.2580054766203943,-0.15325643682899565,-0.6376224668092537,-0.00029414713679162824,-0.3105627926076247,-0.5719866598505725,-0.6608474202790253,-0.5929769302440552,-0.5751093924948211,-0.5014350965780271,-0.4789010251533875,-0.3401768022597541,-0.27087279976898804
0.23499112065027294,-0.5290821994982726,-0.348725395707545,0.15003736407508758,-0.40708851547240116,-0.39143746093046206,-0.33893156016232256,-0.3950546837824465,-0.04974184236568308,-0.25800547534198204,-0.09215703547614139,-0.6254023649525532,-0.14601884744543478,-0.3105627926076247,-0.572171115195242,-0.37418794279083856,-0.32777533417030896,-0.5186839718313526,-0.5014350965780271,-0.4463670676373192,-0.2872729646047559,-0.29324596304504497
-0.11745780872601733,2.0325030927918197,0.9265521987133319,-0.10656176820782659,-0.3905482740059227,-0.3991393500693559,-0.2209462494099813,-0.3901315579684934,0.4469991393603707,-0.2580054766203943,-0.40368505843774727,0.9979297070973145,1.998117358729606,-0.3105627926076247,-0.5722326003101319,1.0694030051194903,1.7283600583228542,-0.5350176462339357,-0.5014350965780271,-0.6122482258759369,2.5087626808947903,1.0990617177842963
2.4201744827832727,0.648561029190885,0.8579454926843607,2.0995019126942744,-0.32830473375049063,-0.3074868693165187,0.5291492494361897,-0.35961222155714934,1.11665577656057,-0.2580054757236456,-0.2021984451975288,0.3304575192469881,2.2387694740391697,-0.3105627926076247,-0.5724170556548014,0.3689811195052327,0.03955210398083101,-0.28605285155214044,-0.4955228678386371,-0.5049614641389902,0.9981546395459185,1.2835999837083647
-0.018436442853631014,-0.5275908826193924,-0.2125209057970874,-0.10397855546672344,-0.370961145953514,-0.4068412392082498,1.622608489485556,-0.3142123077368956,1.102419445437096,-0.2580054766203943,3.656429548571623,0.26422723975917134,1.7430510867998488,-0.3105627926076247,-0.5719866598505725,-0.6187592839659217,-0.7498230209242391,0.018842403962741904,-0.4978877593343931,1.5496648732716445,-0.28564515421537134,2.389206665899745
-0.031023904617069952,-0.5111863969517089,-0.37731152321961636,-0.2288338379533763,-0.43320468620894603,-0.4207046396582588,-0.42121114417667765,-0.39830981009064553,-0.13941208195798482,-0.2580053944619709,-0.18872981227619387,-0.6497225073828687,-0.4216829805790461,-0.3105627926076247,-0.5725400258845811,-0.6401891663197384,-0.5548081347524318,0.07328798530468518,-0.5002526508301491,-0.4977897419688882,-0.26773923993214116,-0.49344127083757866
0.48002704297855087,-0.380696170049681,-0.2902079111534225,0.06048598905017793,-0.44669804108949424,-0.4214748285721482,-0.38675638991107614,-0.39688442869481927,-0.42315505920943597,-0.2580053985316928,-0.3717918429117872,-0.45312974497483255,-0.5110627898202623,-0.3105627926076247,-0.5711873533570045,-0.8120484281587702,-0.7284512444460615,-0.2360619086836289,-0.5013168520032394,-0.5952658578658137,-0.12530583086099215,-0.6147292122948425
-0.24333242636040672,-0.38517012068632195,-0.10322100648622637,-0.2667209581562227,-0.29000101667022476,-0.3737231159110061,-0.027113389346012037,-0.3821959239562691,-0.37447407801880184,-0.2580054747361998,-0.050879650415519236,-0.3988118126578113,-0.1136766297938489,-0.3105627926076247,-0.5717407193910131,-0.2288028837260289,-0.19444837465253872,0.1341680444415854,-0.5010212405662698,-0.42438785569412496,-0.13018926202914582,-0.2692692188055365
-0.11577948049089214,0.6676995958031824,-0.16779202392525813,-0.18319707952722042,-0.42624037401253406,-0.37988462722212124,-0.0794826779341096,-0.3842986142423107,0.4902166282302208,-0.2580051442452846,1.1010604852437529,1.1341238110699043,0.8694383614566189,-0.3105627926076247,-0.5741386388717169,1.5559255427014185,2.470887620606098,2.4906717968869665,-0.5013759742906332,0.1889924819978733,1.0190448728763537,1.0617568862819402
-0.27857731929803575,-0.9973556994666924,-0.8168652721405252,-0.287386660085048,-0.4510507362122517,-0.43995936250549356,-0.45275928906256996,-0.3996037733435942,-0.008715062129651145,-0.25800547436686594,0.2686042619797092,2.588596056783498,1.4442572204648536,-0.3105627926076247,-0.5726015109994709,4.960356850020849,4.53276535321709,-0.5751093924948211,-0.5014350965780271,-0.2542703782264332,-0.7984054268715078,1.249141175372005
-0.1443110604880204,-0.34217048401193945,-0.09414070715886254,-0.25638810719181004,-0.36138521668344753,-0.4022201057249135,2.8079284286291673,-0.2653854131139106,2.857444615796878,-0.2580053842294489,1.189748761915696,1.714058010501788,1.637785295093338,-0.3105627926076247,-0.5735237877228185,-0.15546921484993978,-0.018872346418496246,1.6705233579451484,-0.5013168520032394,0.2362168501836594,-0.08325406246855768,1.9499059206738723
-0.27102484223997236,-0.5835152655774042,-0.3900912037544247,-0.26499881632882055,-0.365737911806205,-0.36371066003044406,-0.13231841893333207,-0.3860879228030288,0.3861084386360483,-0.2580054766203943,1.7704095140233624,-0.15102726503763786,0.6435884816213601,-0.3105627926076247,-0.5726015109994709,-0.006966550953019208,-0.3134913151947253,0.40392115199939527,-0.5013168520032394,0.545404695269421,-0.34668804381729235,0.9451293468149831
-0.22822747224428,-0.9792113441069819,-0.7902969889234236,-0.2985805819631617,-0.452356544749079,-0.4407295514193829,-0.4529072057328314,-0.3996037733435942,-0.35877708852976686,-0.25800522845971646,-0.4370229423359082,-0.9427876979807672,-0.5572083043915037,-0.3105627926076247,-0.5719866598505725,-0.8791909333137928,-0.7558646485263517,0.13119828545929757,-0.5014350965780271,-0.6299998449491688,-0.7786004004673289,-0.7376164917989062
0.15191387301157594,-0.33570811087012475,-0.2612854762588562,0.0647913436186832,-0.3539856349747598,-0.35908952654710774,-0.16467542459837528,-0.38778624957252394,0.0875505295795145,-0.2580054696313184,0.23834685360569957,0.30638569065494586,0.1160311238827914,-0.3105627926076247,-0.5724170556548014,0.5216127961482173,-0.010670852363845405,0.3296771774421999,-0.5014350965780271,-0.27038171838345704,-0.07620021744789125,0.14616181330113712
0.3457607841685356,0.03786676728939486,0.03601024986668583,-0.11603354825853819,-0.4040416288864709,-0.3144185695415232,0.07927239910439139,-0.37813207061497717,0.4682269671979436,-0.2580054766203943,0.030559439001962382,-0.044903844903635574,0.668091241157402,-0.3105627926076247,-0.5725400258845811,0.48170222531357154,0.022904148618451692,0.25147352424195407,-0.5008438737040881,-0.38102350487251324,0.33156628509294106,0.36358181228326797
-0.25759821635897084,-0.5708390721069215,-0.4435640775711229,-0.2494995398822016,-0.367478989855308,-0.353698204149882,0.0857905625011947,-0.3774749799005892,0.1080500806053355,-0.2580054766203943,0.033872563808733575,-0.5880966317798804,0.13792749582217345,-0.3105627926076247,-0.5721096300803522,-0.6546746286625904,-0.6674879886364109,-0.4949258999730501,-0.5010803628536638,-0.3792593458247603,-0.33285165550752355,-0.06590604936712452
-0.29284310929659985,0.5548566186345717,0.006078892824634652,-0.2856645182576459,-0.4049121679110224,-0.37141254916933797,-0.2791172885346447,-0.3925173027161175,0.5864420922369517,-0.25800541420583106,1.5332938291208789,1.2440794983273402,1.1771555906899842,-0.3105627926076247,-0.5732163621483694,2.297072495788992,2.664812157055537,2.7505257078371503,-0.5011986074284516,0.4191463122378095,0.8958738867462553,1.4153838377743595
1.0179312423361748,0.27175496446045805,0.3602105665918244,1.0248854123953586,-0.3670437203430323,-0.3444559371832093,-0.17165278500000905,-0.3881400676495021,-0.0939899353958226,-0.2580054766203943,0.2886279843800503,0.4262441990227407,0.21088251899250954,-0.3105627926076247,-0.5724785407696913,0.7150880167854122,1.371402301902798,0.3717487630246106,-0.5013168520032394,-0.2436082290160988,0.5868612144947529,0.20947741248701826
0.010095137143497244,-0.32775442084942974,-0.0874145595089634,0.01571030153772311,0.18705436878399562,-0.41685369508881187,-0.43615072787307796,-0.39894668262920624,-0.39976136179251714,-0.25800547225160897,-0.14378632817815876,0.12793148310417243,0.1941752730650428,-0.3105627926076247,-0.5716792342761233,0.4657290935751608,0.8025508648166233,-0.5751093924948211,-0.4957002347008188,-0.4738584207137863,-0.06751856203784026,-0.05032132863555689
-0.23577994930234336,-0.51715166446723,-0.17653601587012702,-0.2494995398822016,-0.4157939057179161,-0.4106921837776968,3.2882047291986884,-0.24556149171522046,0.4720329341518399,-0.25800547187896283,1.8548300541860645,-0.25844479568205875,0.6928017589554427,-0.3105627926076247,-0.5722326003101319,-0.3401260608037407,-0.7060924151651605,2.3362443298080002,-0.5011986074284516,0.5903565967009164,-0.2742504814896794,0.9959735807046715
-0.1434718963704578,0.3358815902523117,-0.07194441991419537,-0.24433311439999528,-0.2390744837339622,-0.3413751815276518,0.1482846535505386,-0.3751498896804471,0.2275896797450347,-0.2580054766203943,1.0728262389914935,0.7539101231361043,0.5741166710882531,-0.3105627926076247,-0.5726015109994709,1.6263163772792004,1.8771095382884146,1.8868208038217775,-0.5013168520032394,0.1739584268724494,0.656857061238289,0.7894063706434593
-0.11661864460845474,0.9418533487040142,-0.5077987876276596,-0.19439100140533414,-0.4062179764478496,-0.2990147912637354,0.413532945861674,-0.36428262017326096,-0.006995129221557505,-0.25800546039950134,-0.16373718948604837,0.8395152140634434,0.5346042918849839,-0.3105627926076247,-0.5724170556548014,1.8103031124935514,2.1786491408670736,0.18366402747971564,-0.5013168520032394,-0.4844817731497841,1.3182906827915486,0.3046997324913008
0.29289344476209206,0.4271004726771578,0.25259220419343814,0.1948130515875424,-0.35703252156069004,-0.40453067246658164,1.1819469413291879,-0.33238844780565896,0.17806678989968058,-0.2580054766203943,-0.3057834719258185,-0.31761846444030634,-0.019555104609813957,-0.3105627926076247,-0.5721096300803522,-0.3953660330952803,-0.377274822955493,-0.5043301367502948,-0.5014350965780271,-0.5601179924233962,0.7564247967223113,-0.21608992205070515
-0.12165362931383031,-0.9121020845573676,-0.700166610414775,-0.2985805819631617,-0.452356544749079,-0.4407295514193829,-0.4529072057328314,-0.3996037733435942,0.40849613901822635,-0.25800545554725673,1.8958418555484042,0.09974227197275076,0.7167097456909606,-0.3105627926076247,-0.5726629961143608,-0.1984323815310769,-0.19709021357685796,1.1518054557055433,-0.5012577297158455,0.6121943917305965,-0.7053489329450238,1.0757737467311512
-0.23074496459696778,0.6806243420868119,-0.33661832993772656,-0.2770538091206353,-0.40186528132509214,-0.35446839306377137,-0.17422002860142863,-0.38834224940777534,0.43196765925217406,-0.2580054766203943,0.5695512419722722,0.34282219091841887,0.068983772409369,-0.3105627926076247,-0.5724785407696913,0.06822764682673003,0.15896193027778832,0.856809396798287,-0.5010803628536638,-0.09402337015636625,1.0331525629176865,0.2960047055507588
-0.18710843048371278,-0.9359631546194527,-0.7290890453093414,-0.25897131993291317,-0.452356544749079,-0.43995936250549356,-0.4528264600821349,-0.3996037733435942,0.074912502638563,-0.2580054766203943,0.1352604010684331,-0.6167460473264216,0.14092170502623544,-0.3105627926076247,-0.5710028980123351,-0.9411647530324418,-0.8090892918301102,0.6415018705824205,-0.5007256291293003,-0.32527276793664456,-0.7313938991751767,-0.03760286582923894
-0.17955595342564942,-0.7025720630746829,-0.6076820802286619,-0.2839423764302438,-0.3265636557013877,-0.3875865163610151,0.015359759101797042,-0.38048748809886035,0.2817210905929799,-0.2580054711714256,-0.15525060627587883,-0.4338223363217451,0.11878702525650887,-0.3105627926076247,-0.5722940854250217,-0.22538261024710157,-0.25364723765836933,-0.15389857684033267,-0.5009621182788759,-0.47996287228491763,-0.47664157323649303,-0.0924771486174056
-0.25172406753603266,0.09776799525775429,0.21189901091154834,-0.25897131993291317,-0.31959934350497565,-0.2851513908137264,0.31056679422960787,-0.3657989833603102,0.7179014517714306,-0.258005472592384,0.2235324777836718,0.1288696236949611,0.5798151696336349,-0.3105627926076247,-0.5725400258845811,0.3416203449126313,0.13300980495134035,0.3727386826853732,-0.5014350965780271,-0.27827001618915076,0.3969500023998876,0.45140302757125583
-0.15773768636902194,-0.9384486827509199,-0.7327884265167859,-0.2985805819631617,-0.452356544749079,-0.4407295514193829,-0.4529072057328314,-0.3996037733435942,-0.07857399311018792,-0.25800543825745786,0.35557060904674603,0.28280524018305114,0.6554579442842244,-0.3105627926076247,-0.5727859663441405,1.1521797002364496,0.8194439670268406,0.0945712580110812,-0.5004300176923309,-0.2079628960226906,-0.7341069164908177,0.45038225359304424
-0.08137375167082571,0.03090728852128671,-0.10624777292868098,-0.27102631272472794,-0.37444330205172,-0.3829653828776788,-0.09756151210237068,-0.3841671960994331,-0.10180489375125992,-0.25800547330298584,-0.46563761240910134,-0.4296751086481059,-0.10987027892079904,-0.3105627926076247,-0.5719251747356827,-0.2658436376012884,-0.036754596703640376,-0.5751093924948211,-0.4994249388066345,-0.6452364665835,0.32396983660914647,-0.3819133751039475
-0.2265491440091548,-0.07845594926326993,-0.018807853479992167,-0.26758202906992373,-0.3731374935148927,-0.353698204149882,0.5773490198586122,-0.3573174586007482,0.40612529892096294,-0.25800545783314643,1.4527721111221914,1.176415620674205,2.212557600314355,-0.3105627926076247,-0.5726629961143608,2.0880865080466164,2.202076139917443,1.6185525757551116,-0.5011986074284516,0.37627043956990575,0.20459707472094538,1.9058508002285768
-0.2911647810614747,-0.8352992652950312,-0.6554377285429458,-0.2804980927754396,-0.45192127523680325,-0.4361084179360466,-0.4359040440590661,-0.39891635536546527,0.06132876552064926,-0.25800547625551046,0.517371811609527,-0.4388443003457792,0.3484915810878647,-0.3105627926076247,-0.5724170556548014,-0.6070708567833383,-0.6152838566392235,0.6221984371975496,-0.5014350965780271,-0.12180765826796967,-0.6215166978917189,0.23985675357130953
-0.1275277781367685,0.488990123150691,0.5186113437469492,-0.22797276703967523,-0.4123117496197101,-0.3629404711165547,0.4586412110665606,-0.3621799298872194,0.0604183112058161,-0.2580053942989459,0.34906024355696963,0.30167985728313323,0.15061848765500596,-0.3105627926076247,-0.5732163621483694,0.17881405540075151,0.03367714031629616,0.1168444503782398,-0.5014350965780271,-0.21142950861739107,0.8239789278817705,0.19979145534929849
-0.21144418989302807,0.6003417834404214,1.3462638120670383,-0.2744705963795322,-0.42711091303708554,-0.3005551690915142,0.800784405694735,-0.3481586249509709,1.9185967024868402,-0.2580048512913839,4.4754665023426625,1.7899410474095574,2.967873588289909,-0.3105627926076247,-0.5742001239866068,2.028718465168225,1.3613854041459044,-0.13311026396431797,-0.5014350965780271,1.9857822961608,0.9455221036224843,3.7224611324628296
-0.17703846107296164,-0.51640600602779,-0.3436807849701206,-0.1720031576491067,-0.28347197398608853,-0.3005551690915142,0.018250687442095584,-0.3805077062746876,0.4183790436293305,-0.258005217429803,0.08687298646294804,0.23156246262811161,0.012694126594465687,-0.3105627926076247,-0.5738312132972677,-0.024269069339392504,-0.05790427432822142,0.076257744286973,-0.5013168520032394,-0.3510378991201057,-0.27343657629498713,0.07131761941693518
-0.05368133579126004,-0.6043937018817287,-0.5461378292320848,-0.15305959754768353,-0.38401923132178645,-0.3721827380832273,-0.012507320293792869,-0.3816298150331041,0.15759239783029383,-0.2580054722045379,0.1963400682538695,-0.11695550021582024,0.28766452190638675,-0.3105627926076247,-0.5724785407696913,-0.05613854684044559,-0.1056764805735599,0.4088707503032083,-0.5014350965780271,-0.29274931838874246,-0.3694773892686762,0.1609952141955833
-0.21899666695109143,0.07763521739287,-0.4143053352940616,-0.22625062521227313,-0.3148113788699424,-0.25819477882759784,0.09964745234216908,-0.37703018003238814,-0.36394553793628676,-0.25800547560232356,-0.22734970523027243,0.7686495282882595,0.5100365764413193,-0.3105627926076247,-0.5719251747356827,1.2986291636708809,1.648257442784242,-0.5751093924948211,-0.5014350965780271,-0.518353903463482,0.374974562143196,0.20470077023841216
-0.19550007165933875,-0.6513701835664587,-0.4254034789163952,-0.2365834761766858,-0.365737911806205,-0.3898970831026833,0.2734106883688213,-0.3690541096685092,0.6239864716920929,-0.2580054766203943,1.052936354987753,-0.14695373984130775,0.38716861431575084,-0.3105627926076247,-0.5722326003101319,-0.7122714122226479,-0.6933105363432873,1.6967562289553573,-0.5012577297158455,0.16336754338015164,-0.4207534165342898,0.5846864230295992
0.02100427067181099,-0.5919660612243927,-0.3534336990624744,-0.2176399160752626,-0.3539856349747598,-0.40453067246658164,-0.09913219054244059,-0.3850871230995763,-0.2882079791910131,-0.25800546174224215,-0.044094009841500026,-0.6094424234299193,-0.3818518431622743,-0.3105627926076247,-0.5714947789314538,-0.6668136434882554,-0.7028889235603978,-0.3513875491624724,-0.5013759742906332,-0.42077466575664063,-0.3559123026904715,-0.43474206131065746
-0.21899666695109143,-0.38144182848912117,-0.4159868722065364,-0.2770538091206353,-0.39011300449364694,-0.29747441343595665,-0.12606004589094355,-0.38658326811079824,-0.00036975963720217297,-0.25800547019953474,-0.1669424486068856,-0.07861382668097562,0.18218507084975416,-0.3105627926076247,-0.5722940854250217,0.1147293279678854,0.1064641428880002,-0.1989399214050312,-0.5014350965780271,-0.48618849632147415,-0.12611973605568444,-0.04257076336923154
-0.16948598401489828,-0.9053911586024062,-0.6877232372624617,-0.24347204348629423,-0.452356544749079,-0.43995936250549356,-0.4527461825221671,-0.3996037733435942,-0.49938194866072755,-0.25800547658867773,-0.46561138506401684,-0.3335844646027555,0.26115134489213415,-0.3105627926076247,-0.5708184426676656,0.12512393501275462,0.3920596818348973,-0.4662182298109346,-0.5013759742906332,-0.6452225011548403,-0.6980237861927933,-0.22345516724752854
-0.184590938131025,-0.9546046156054566,-0.7546484063789581,-0.2985805819631617,-0.452356544749079,-0.4407295514193829,-0.4529072057328314,-0.3996037733435942,0.09285193823924368,-0.2580053849916496,-0.01851714365664015,0.5072225402972758,0.5253260576694522,-0.3105627926076247,-0.573339332378149,1.434036992221684,1.5020592859837987,0.04359039548180703,-0.5011986074284516,-0.40715560142167523,-0.7517415290424837,0.3093623020886867
-0.19046508695396316,-0.8705937647618655,-0.6409765110956627,-0.2985805819631617,-0.452356544749079,-0.4407295514193829,-0.4529072057328314,-0.3996037733435942,-0.017220262286410746,-0.25800544837283845,0.5301096437503534,0.9298088786603694,1.1442878465099893,-0.3105627926076247,-0.5727244812292506,1.7908157268948286,1.0171658550885037,0.46628609062743936,-0.5013168520032394,-0.11502506988673192,-0.6600415437738202,0.895954690741032
